submission_date,state,tot_cases,new_case,tot_death,new_death
2020-08-29,IL,233065,1880.0,8217,11.0
2020-08-29,PA,132834,843.0,7671,16.0
2020-08-29,WI,79730,862.0,1127,6.0
2020-08-29,OH,121340,1216.0,4126,21.0
2020-08-29,SC,117249,1298.0,2698,43.0
2020-08-29,UT,52145,441.0,406,0.0
2020-08-29,MO,82190,1198.0,1496,32.0
2020-08-29,NYC,234751,242.0,23689,6.0
2020-08-29,MN,75214,1974.0,1865,6.0
2020-08-29,RMI,0,0.0,0,0.0
2020-08-29,CA,693839,4981.0,12834,144.0
2020-08-29,CO,57041,268.0,1944,7.0
2020-08-29,NJ,194756,372.0,15933,3.0
2020-08-29,GA,277688,2554.0,5576,105.0
2020-08-29,DE,17456,107.0,604,0.0
2020-08-29,FSM,0,0.0,0,0.0
2020-08-29,SD,12942,425.0,167,2.0
2020-08-29,CT,52495,0.0,4465,0.0
2020-08-29,HI,8313,200.0,62,3.0
2020-08-29,TX,606530,4762.0,12420,154.0
2020-08-29,DC,13925,74.0,605,0.0
2020-08-29,KS,41048,0.0,443,0.0
2020-08-29,AR,60378,795.0,772,16.0
2020-08-29,WA,73879,578.0,1905,0.0
2020-08-29,AK,5182,90.0,37,0.0
2020-08-29,NH,7246,30.0,432,0.0
2020-08-29,NY,199714,357.0,8945,4.0
2020-08-29,VI,1129,11.0,14,0.0
2020-08-29,OR,26293,239.0,454,7.0
2020-08-29,AS,0,0.0,0,0.0
2020-08-29,IN,92434,1121.0,3285,8.0
2020-08-29,GU,1287,0.0,10,0.0
2020-08-29,WV,9967,143.0,212,10.0
2020-08-29,TN,152280,1465.0,1725,24.0
2020-08-29,MP,56,0.0,2,0.0
2020-08-29,IA,63199,371.0,1108,13.0
2020-08-29,MD,107791,497.0,3752,6.0
2020-08-29,AZ,201287,629.0,5007,29.0
2020-08-29,NV,68717,602.0,1331,15.0
2020-08-29,RI,21683,0.0,1046,0.0
2020-08-29,NM,25178,136.0,769,2.0
2020-08-29,MA,127727,421.0,9036,12.0
2020-08-29,VA,119747,938.0,2569,1.0
2020-08-29,LA,146944,0.0,4904,0.0
2020-08-28,OK,61371,820.0,786,8.0
2020-08-28,GU,1287,47.0,10,1.0
2020-08-28,OR,26054,293.0,447,9.0
2020-08-28,KY,46757,779.0,918,8.0
2020-08-28,SD,12517,323.0,165,3.0
2020-08-28,NY,199357,366.0,8941,2.0
2020-08-28,TX,601768,4031.0,12266,196.0
2020-08-28,RI,21683,94.0,1046,2.0
2020-08-28,GA,275134,2678.0,5471,78.0
2020-08-28,CO,56773,430.0,1937,6.0
2020-08-28,MI,111136,793.0,6712,6.0
2020-08-28,VI,1118,43.0,14,0.0
2020-08-28,MT,7063,134.0,100,2.0
2020-08-28,WI,78868,864.0,1121,2.0
2020-08-28,AR,59583,838.0,756,17.0
2020-08-28,IN,91313,809.0,3277,11.0
2020-08-28,NJ,194384,403.0,15930,9.0
2020-08-28,OH,120124,1296.0,4105,29.0
2020-08-28,NH,7216,22.0,432,1.0
2020-08-28,MN,73240,0.0,1859,0.0
2020-08-28,MO,80992,1418.0,1464,14.0
2020-08-28,FSM,0,0.0,0,0.0
2020-08-28,MD,107294,630.0,3746,10.0
2020-08-28,PW,0,0.0,0,0.0
2020-08-28,WA,73301,598.0,1905,15.0
2020-08-28,LA,146944,606.0,4904,30.0
2020-08-28,IL,231185,2434.0,8206,20.0
2020-08-28,IA,62828,1344.0,1095,4.0
2020-08-28,NM,25042,122.0,767,3.0
2020-08-28,UT,51704,537.0,406,3.0
2020-08-28,HI,8113,310.0,59,4.0
2020-08-28,WY,3763,41.0,37,0.0
2020-08-28,VA,118809,1217.0,2568,18.0
2020-08-28,ID,31384,262.0,353,10.0
2020-08-28,AK,5092,117.0,37,0.0
2020-08-28,FL,609074,3732.0,10957,89.0
2020-08-28,RMI,0,0.0,0,0.0
2020-08-28,CA,688858,5329.0,12690,140.0
2020-08-28,TN,150815,1636.0,1701,28.0
2020-08-28,CT,52495,145.0,4465,0.0
2020-08-28,ND,11484,374.0,141,2.0
2020-08-28,VT,1589,3.0,58,0.0
2020-08-28,PA,131991,835.0,7655,20.0
2020-08-28,PR,32550,562.0,428,4.0
2020-08-28,NE,33436,335.0,392,1.0
2020-08-28,NYC,234509,255.0,23683,3.0
2020-08-28,AS,0,0.0,0,0.0
2020-08-28,DE,17349,373.0,604,0.0
2020-08-28,KS,41048,1111.0,443,6.0
2020-08-28,MA,127306,438.0,9024,16.0
2020-08-28,MP,56,2.0,2,0.0
2020-08-28,NV,68115,624.0,1316,16.0
2020-08-28,SC,115951,1353.0,2655,27.0
2020-08-28,ME,4436,-1.0,132,0.0
2020-08-28,MS,81294,0.0,2413,0.0
2020-08-28,WV,9824,191.0,202,3.0
2020-08-28,AZ,200658,519.0,4978,49.0
2020-08-28,DC,13851,57.0,605,0.0
2020-08-28,AL,122185,1162.0,2107,31.0
2020-08-28,NC,165122,1479.0,2652,22.0
2020-08-27,OR,25761,190.0,438,5.0
2020-08-27,MA,126868,365.0,9008,21.0
2020-08-27,NC,163643,2177.0,2630,24.0
2020-08-27,KY,45978,748.0,910,8.0
2020-08-27,MP,54,0.0,2,0.0
2020-08-27,MI,110343,863.0,6706,16.0
2020-08-27,NM,24920,188.0,764,9.0
2020-08-27,IN,90504,1145.0,3266,7.0
2020-08-27,FL,605342,3229.0,10868,135.0
2020-08-27,DC,13794,72.0,605,0.0
2020-08-27,NJ,193981,349.0,15921,7.0
2020-08-27,VT,1586,9.0,58,0.0
2020-08-27,DE,16976,0.0,604,0.0
2020-08-27,AR,58745,722.0,739,7.0
2020-08-27,WI,78004,912.0,1119,11.0
2020-08-27,WA,72703,542.0,1890,10.0
2020-08-27,MT,6929,144.0,98,0.0
2020-08-27,RI,21589,135.0,1044,3.0
2020-08-27,MO,79574,1512.0,1450,1.0
2020-08-27,NV,67491,553.0,1300,21.0
2020-08-27,UT,51167,297.0,403,1.0
2020-08-27,ME,4437,21.0,132,0.0
2020-08-27,AS,0,0.0,0,0.0
2020-08-27,AZ,200139,680.0,4929,33.0
2020-08-27,SC,114598,505.0,2628,55.0
2020-08-27,NH,7194,35.0,431,1.0
2020-08-27,CA,683529,4430.0,12550,143.0
2020-08-27,PR,31988,605.0,424,12.0
2020-08-27,AK,4975,80.0,37,0.0
2020-08-27,PA,131156,620.0,7635,11.0
2020-08-27,IL,228751,1707.0,8186,23.0
2020-08-27,ND,11110,310.0,139,0.0
2020-08-27,CT,52350,130.0,4465,2.0
2020-08-27,OK,60551,836.0,778,15.0
2020-08-27,VA,117592,1013.0,2550,23.0
2020-08-27,HI,7803,263.0,55,4.0
2020-08-27,GA,272456,2819.0,5393,82.0
2020-08-27,NYC,234254,311.0,23680,6.0
2020-08-27,KS,39937,0.0,437,11.0
2020-08-27,FSM,0,0.0,0,0.0
2020-08-27,IA,61484,3269.0,1091,25.0
2020-08-27,SD,12194,623.0,162,0.0
2020-08-27,GU,1240,8.0,9,0.0
2020-08-27,WV,9633,93.0,199,9.0
2020-08-27,OH,118828,1244.0,4076,32.0
2020-08-27,TX,597737,5600.0,12070,265.0
2020-08-27,MD,106664,601.0,3736,14.0
2020-08-27,RMI,0,0.0,0,0.0
2020-08-27,CO,56343,349.0,1931,4.0
2020-08-27,VI,1075,23.0,14,0.0
2020-08-27,NY,198991,476.0,8939,3.0
2020-08-27,NE,33101,374.0,391,5.0
2020-08-27,ID,31122,342.0,343,6.0
2020-08-27,MN,73240,850.0,1859,4.0
2020-08-27,AL,121023,1769.0,2076,31.0
2020-08-27,WY,3722,38.0,37,0.0
2020-08-27,MS,81294,599.0,2413,14.0
2020-08-27,PW,0,0.0,0,0.0
2020-08-27,LA,146338,677.0,4874,23.0
2020-08-27,TN,149179,1826.0,1673,25.0
2020-08-26,TN,147353,1936.0,1648,20.0
2020-08-26,HI,7540,306.0,51,2.0
2020-08-26,RMI,0,0.0,0,0.0
2020-08-26,MS,80695,1489.0,2399,84.0
2020-08-26,WA,72161,456.0,1880,4.0
2020-08-26,PW,0,0.0,0,0.0
2020-08-26,MO,78062,1426.0,1449,9.0
2020-08-26,OK,59715,809.0,763,19.0
2020-08-26,AS,0,0.0,0,0.0
2020-08-26,TX,592137,5407.0,11805,229.0
2020-08-26,SD,11571,66.0,162,1.0
2020-08-26,NJ,193632,337.0,15914,-39.0
2020-08-26,PR,31383,639.0,412,8.0
2020-08-26,AZ,199459,186.0,4896,104.0
2020-08-26,WY,3684,50.0,37,0.0
2020-08-26,ME,4416,26.0,132,0.0
2020-08-26,NC,161466,1342.0,2606,36.0
2020-08-26,VA,116579,1121.0,2527,12.0
2020-08-26,ND,10800,333.0,139,1.0
2020-08-26,NYC,233943,232.0,23674,5.0
2020-08-26,DE,16976,-10.0,604,0.0
2020-08-26,NM,24732,197.0,755,5.0
2020-08-26,AR,58023,649.0,732,21.0
2020-08-26,KS,39937,1536.0,426,0.0
2020-08-26,MT,6785,0.0,98,1.0
2020-08-26,FSM,0,0.0,0,0.0
2020-08-26,ID,30780,315.0,337,11.0
2020-08-26,FL,602113,2937.0,10733,153.0
2020-08-26,GU,1232,248.0,9,2.0
2020-08-26,IN,89359,938.0,3259,18.0
2020-08-26,IA,58215,921.0,1066,14.0
2020-08-26,RI,21454,82.0,1041,2.0
2020-08-26,CO,55994,194.0,1927,1.0
2020-08-26,MP,54,0.0,2,0.0
2020-08-26,NE,32727,379.0,386,3.0
2020-08-26,NY,198515,306.0,8936,1.0
2020-08-26,MN,72390,1154.0,1855,13.0
2020-08-26,LA,145661,1545.0,4851,54.0
2020-08-26,NH,7159,9.0,430,1.0
2020-08-26,WV,9540,145.0,190,3.0
2020-08-26,PA,130536,501.0,7624,19.0
2020-08-26,SC,114093,605.0,2573,44.0
2020-08-26,NV,66938,258.0,1279,20.0
2020-08-26,MI,109480,843.0,6690,6.0
2020-08-26,AK,4895,52.0,37,1.0
2020-08-26,OH,117584,1089.0,4044,48.0
2020-08-26,OR,25571,180.0,433,5.0
2020-08-26,MD,106063,577.0,3722,5.0
2020-08-26,DC,13722,38.0,605,1.0
2020-08-26,CA,679099,6004.0,12407,150.0
2020-08-26,VT,1577,5.0,58,0.0
2020-08-26,GA,269637,2603.0,5311,49.0
2020-08-26,WI,77092,786.0,1108,6.0
2020-08-26,UT,50870,357.0,402,2.0
2020-08-26,VI,1052,22.0,14,0.0
2020-08-26,MA,126503,315.0,8987,26.0
2020-08-26,IL,227044,2157.0,8163,37.0
2020-08-26,CT,52220,180.0,4463,0.0
2020-08-26,AL,119254,2014.0,2045,15.0
2020-08-26,KY,45230,662.0,902,7.0
2020-08-25,AR,57374,480.0,711,15.0
2020-08-25,DE,16986,24.0,604,0.0
2020-08-25,MD,105486,440.0,3717,10.0
2020-08-25,RI,21372,70.0,1039,4.0
2020-08-25,KY,44568,669.0,895,10.0
2020-08-25,WA,71705,334.0,1876,9.0
2020-08-25,MA,126188,349.0,8961,12.0
2020-08-25,IN,88421,829.0,3241,16.0
2020-08-25,WY,3634,31.0,37,0.0
2020-08-25,NYC,233711,187.0,23669,3.0
2020-08-25,HI,7234,275.0,49,0.0
2020-08-25,SD,11505,80.0,161,0.0
2020-08-25,MT,6785,162.0,97,0.0
2020-08-25,MI,108637,951.0,6684,21.0
2020-08-25,IL,224887,1680.0,8126,29.0
2020-08-25,MN,71236,529.0,1842,14.0
2020-08-25,GU,984,0.0,7,0.0
2020-08-25,NM,24535,66.0,750,3.0
2020-08-25,ME,4390,21.0,132,1.0
2020-08-25,AK,4843,33.0,36,4.0
2020-08-25,WI,76306,687.0,1102,13.0
2020-08-25,PR,30744,24.0,404,9.0
2020-08-25,SC,113488,937.0,2529,18.0
2020-08-25,OR,25391,236.0,428,8.0
2020-08-25,NY,198209,398.0,8935,2.0
2020-08-25,UT,50513,460.0,400,7.0
2020-08-25,MP,54,0.0,2,0.0
2020-08-25,IA,57294,663.0,1052,8.0
2020-08-25,NC,160124,1446.0,2570,35.0
2020-08-25,AZ,199273,859.0,4792,21.0
2020-08-25,CA,673095,4480.0,12257,105.0
2020-08-25,VT,1572,6.0,58,0.0
2020-08-25,KS,38401,0.0,426,0.0
2020-08-25,LA,144116,550.0,4797,33.0
2020-08-25,RMI,0,0.0,0,0.0
2020-08-25,VI,1030,32.0,14,2.0
2020-08-25,TN,145417,813.0,1628,40.0
2020-08-25,CT,52040,29.0,4463,3.0
2020-08-25,AS,0,0.0,0,0.0
2020-08-25,PW,0,0.0,0,0.0
2020-08-25,VA,115458,822.0,2515,20.0
2020-08-25,NJ,193295,347.0,15953,4.0
2020-08-25,FL,599176,2665.0,10580,183.0
2020-08-25,MS,79206,801.0,2315,67.0
2020-08-25,MO,76636,692.0,1440,14.0
2020-08-25,CO,55800,459.0,1926,7.0
2020-08-25,DC,13684,45.0,604,0.0
2020-08-25,OH,116495,844.0,3996,10.0
2020-08-25,AL,117240,530.0,2030,6.0
2020-08-25,GA,267034,2494.0,5262,106.0
2020-08-25,NE,32348,301.0,383,0.0
2020-08-25,PA,130035,561.0,7605,26.0
2020-08-25,WV,9395,83.0,187,8.0
2020-08-25,TX,586730,6346.0,11576,181.0
2020-08-25,ID,30465,395.0,326,12.0
2020-08-25,FSM,0,0.0,0,0.0
2020-08-25,OK,58906,818.0,744,14.0
2020-08-25,ND,10467,238.0,138,0.0
2020-08-25,NV,66680,405.0,1259,29.0
2020-08-25,NH,7150,16.0,429,0.0
2020-08-24,AS,0,0.0,0,0.0
2020-08-24,MN,70707,409.0,1828,11.0
2020-08-24,RMI,0,0.0,0,0.0
2020-08-24,DE,16962,20.0,604,0.0
2020-08-24,UT,50053,325.0,393,8.0
2020-08-24,MP,54,0.0,2,0.0
2020-08-24,AZ,198414,311.0,4771,0.0
2020-08-24,OK,58088,402.0,730,4.0
2020-08-24,NC,158678,1389.0,2535,4.0
2020-08-24,CO,55341,208.0,1919,1.0
2020-08-24,MO,75944,869.0,1426,0.0
2020-08-24,FL,596511,2224.0,10397,72.0
2020-08-24,IL,223207,1612.0,8097,8.0
2020-08-24,ID,30070,217.0,314,7.0
2020-08-24,AK,4810,69.0,32,0.0
2020-08-24,MI,107686,878.0,6663,4.0
2020-08-24,MD,105046,377.0,3707,13.0
2020-08-24,HI,6959,215.0,49,2.0
2020-08-24,PR,30720,102.0,395,5.0
2020-08-24,OH,115651,849.0,3986,8.0
2020-08-24,ME,4369,13.0,131,0.0
2020-08-24,VT,1566,9.0,58,0.0
2020-08-24,GU,984,77.0,7,0.0
2020-08-24,MS,78405,0.0,2248,0.0
2020-08-24,MA,125839,571.0,8949,28.0
2020-08-24,LA,143566,623.0,4764,18.0
2020-08-24,CT,52011,492.0,4460,0.0
2020-08-24,GA,264540,2441.0,5156,24.0
2020-08-24,PA,129474,426.0,7579,1.0
2020-08-24,NM,24469,73.0,747,2.0
2020-08-24,AL,116710,718.0,2024,7.0
2020-08-24,ND,10229,229.0,138,1.0
2020-08-24,IA,56631,356.0,1044,8.0
2020-08-24,NYC,233524,256.0,23666,4.0
2020-08-24,KS,38401,1545.0,426,7.0
2020-08-24,NY,197811,194.0,8933,3.0
2020-08-24,TX,580384,2847.0,11395,25.0
2020-08-24,SC,112551,563.0,2511,7.0
2020-08-24,MT,6623,133.0,97,6.0
2020-08-24,VA,114636,1006.0,2495,24.0
2020-08-24,CA,668615,4946.0,12152,18.0
2020-08-24,NJ,192948,278.0,15949,3.0
2020-08-24,NH,7134,27.0,429,0.0
2020-08-24,TN,144604,667.0,1588,21.0
2020-08-24,FSM,0,0.0,0,0.0
2020-08-24,OR,25155,218.0,420,3.0
2020-08-24,RI,21302,280.0,1035,5.0
2020-08-24,NV,66275,409.0,1230,3.0
2020-08-24,WA,71371,359.0,1867,4.0
2020-08-24,DC,13639,49.0,604,0.0
2020-08-24,VI,998,14.0,12,1.0
2020-08-24,PW,0,0.0,0,0.0
2020-08-24,NE,32047,158.0,383,5.0
2020-08-24,WI,75619,414.0,1089,0.0
2020-08-24,WV,9312,40.0,179,1.0
2020-08-24,KY,43899,370.0,885,4.0
2020-08-24,IN,87592,1660.0,3225,5.0
2020-08-24,SD,11425,149.0,161,0.0
2020-08-24,WY,3603,24.0,37,0.0
2020-08-24,AR,56894,320.0,696,9.0
2020-08-23,OK,57686,573.0,726,1.0
2020-08-23,VI,984,52.0,11,1.0
2020-08-23,PW,0,0.0,0,0.0
2020-08-23,AS,0,0.0,0,0.0
2020-08-23,KY,43529,463.0,881,9.0
2020-08-23,AK,4741,64.0,32,1.0
2020-08-23,AZ,198103,208.0,4771,15.0
2020-08-23,IN,85932,615.0,3220,2.0
2020-08-23,MA,125268,0.0,8921,0.0
2020-08-23,NM,24396,94.0,745,2.0
2020-08-23,MD,104669,567.0,3694,3.0
2020-08-23,PR,30618,722.0,390,0.0
2020-08-23,NJ,192670,290.0,15946,3.0
2020-08-23,HI,6744,169.0,47,0.0
2020-08-23,FL,594287,3004.0,10325,51.0
2020-08-23,RMI,0,0.0,0,0.0
2020-08-23,AL,115992,1460.0,2017,6.0
2020-08-23,GA,262099,1812.0,5132,40.0
2020-08-23,ME,4356,21.0,131,0.0
2020-08-23,AR,56574,375.0,687,13.0
2020-08-23,NH,7107,15.0,429,0.0
2020-08-23,WI,75205,479.0,1089,0.0
2020-08-23,IA,56275,540.0,1036,6.0
2020-08-23,WV,9272,87.0,178,2.0
2020-08-23,NE,31889,109.0,378,2.0
2020-08-23,DE,16942,47.0,604,4.0
2020-08-23,WY,3579,36.0,37,0.0
2020-08-23,FSM,0,0.0,0,0.0
2020-08-23,SC,111988,693.0,2504,11.0
2020-08-23,TX,577537,4398.0,11370,104.0
2020-08-23,MO,75075,818.0,1426,1.0
2020-08-23,NC,157289,1490.0,2531,10.0
2020-08-23,CO,55133,250.0,1918,0.0
2020-08-23,UT,49728,312.0,385,0.0
2020-08-23,ID,29853,191.0,307,1.0
2020-08-23,NY,197617,293.0,8930,6.0
2020-08-23,DC,13590,56.0,604,0.0
2020-08-23,CA,663669,6777.0,12134,146.0
2020-08-23,CT,51519,0.0,4460,0.0
2020-08-23,VA,113630,1558.0,2471,28.0
2020-08-23,MN,70298,714.0,1817,4.0
2020-08-23,IL,221595,1893.0,8089,6.0
2020-08-23,OR,24937,227.0,417,0.0
2020-08-23,MT,6490,114.0,91,1.0
2020-08-23,NYC,233268,184.0,23662,4.0
2020-08-23,RI,21022,0.0,1030,0.0
2020-08-23,MI,106808,764.0,6659,4.0
2020-08-23,MS,78405,511.0,2248,8.0
2020-08-23,KS,36856,0.0,419,0.0
2020-08-23,TN,143937,1854.0,1567,4.0
2020-08-23,GU,907,140.0,7,1.0
2020-08-23,PA,129048,619.0,7578,2.0
2020-08-23,MP,54,0.0,2,0.0
2020-08-23,OH,114802,637.0,3978,3.0
2020-08-23,VT,1557,4.0,58,0.0
2020-08-23,WA,71012,417.0,1863,6.0
2020-08-23,LA,142943,1223.0,4746,59.0
2020-08-23,ND,10000,124.0,137,1.0
2020-08-23,NV,65866,532.0,1227,0.0
2020-08-23,SD,11276,141.0,161,1.0
2020-08-22,LA,141720,0.0,4687,0.0
2020-08-22,MO,74257,1293.0,1425,6.0
2020-08-22,RI,21022,0.0,1030,0.0
2020-08-22,GA,260287,2755.0,5092,94.0
2020-08-22,DC,13534,65.0,604,2.0
2020-08-22,CO,54883,297.0,1918,8.0
2020-08-22,MA,125268,109.0,8921,20.0
2020-08-22,SD,11135,251.0,160,1.0
2020-08-22,IN,85317,1000.0,3218,10.0
2020-08-22,VI,932,0.0,10,0.0
2020-08-22,ID,29662,293.0,306,2.0
2020-08-22,NY,197324,386.0,8924,3.0
2020-08-22,NE,31780,154.0,376,0.0
2020-08-22,AZ,197895,996.0,4756,68.0
2020-08-22,VT,1553,12.0,58,0.0
2020-08-22,OK,57113,1034.0,725,10.0
2020-08-22,NC,155799,1781.0,2521,27.0
2020-08-22,GU,767,0.0,6,0.0
2020-08-22,MT,6376,160.0,90,1.0
2020-08-22,WV,9185,119.0,176,6.0
2020-08-22,KY,43066,801.0,872,8.0
2020-08-22,HI,6575,247.0,47,2.0
2020-08-22,NYC,233084,295.0,23658,12.0
2020-08-22,NH,7092,21.0,429,1.0
2020-08-22,ME,4335,19.0,131,1.0
2020-08-22,PA,128429,796.0,7576,18.0
2020-08-22,RMI,0,0.0,0,0.0
2020-08-22,IA,55735,729.0,1030,9.0
2020-08-22,OR,24710,289.0,417,3.0
2020-08-22,PW,0,0.0,0,0.0
2020-08-22,SC,111295,917.0,2493,34.0
2020-08-22,TN,142083,1239.0,1563,14.0
2020-08-22,ND,9876,140.0,136,1.0
2020-08-22,NJ,192380,445.0,15943,2.0
2020-08-22,WY,3543,19.0,37,0.0
2020-08-22,KS,36856,0.0,419,0.0
2020-08-22,CA,656892,6556.0,11988,167.0
2020-08-22,MN,69584,1451.0,1813,14.0
2020-08-22,MI,106044,1426.0,6655,21.0
2020-08-22,MP,54,0.0,2,0.0
2020-08-22,FSM,0,0.0,0,0.0
2020-08-22,IL,219702,2356.0,8083,17.0
2020-08-22,AS,0,0.0,0,0.0
2020-08-22,NV,65334,637.0,1227,12.0
2020-08-22,DE,16895,64.0,600,0.0
2020-08-22,FL,591283,4260.0,10274,106.0
2020-08-22,NM,24302,207.0,743,4.0
2020-08-22,UT,49416,328.0,385,2.0
2020-08-22,WI,74726,975.0,1089,14.0
2020-08-22,TX,573139,5559.0,11266,215.0
2020-08-22,OH,114165,1119.0,3975,20.0
2020-08-22,PR,29896,319.0,390,9.0
2020-08-22,CT,51519,0.0,4460,0.0
2020-08-22,AL,114532,900.0,2011,15.0
2020-08-22,AK,4677,89.0,31,1.0
2020-08-22,AR,56199,547.0,674,11.0
2020-08-22,VA,112072,0.0,2443,0.0
2020-08-22,MS,77894,626.0,2240,3.0
2020-08-22,MD,104102,579.0,3691,6.0
2020-08-22,WA,70595,816.0,1857,7.0
2020-08-21,IL,217346,2293.0,8066,22.0
2020-08-21,NE,31626,278.0,376,3.0
2020-08-21,PR,29577,731.0,381,7.0
2020-08-21,RI,21022,151.0,1030,2.0
2020-08-21,CO,54586,356.0,1910,7.0
2020-08-21,MP,54,0.0,2,0.0
2020-08-21,WI,73751,858.0,1075,1.0
2020-08-21,AL,113632,1183.0,1996,22.0
2020-08-21,NH,7071,21.0,428,0.0
2020-08-21,SD,10884,193.0,159,2.0
2020-08-21,WV,9066,84.0,170,4.0
2020-08-21,MD,103523,624.0,3685,11.0
2020-08-21,NC,154018,2075.0,2494,29.0
2020-08-21,OK,56079,1086.0,715,6.0
2020-08-21,GA,257532,3369.0,4998,94.0
2020-08-21,OH,113046,1043.0,3955,26.0
2020-08-21,FSM,0,0.0,0,0.0
2020-08-21,CT,51519,87.0,4460,2.0
2020-08-21,MI,104618,0.0,6634,0.0
2020-08-21,PW,0,0.0,0,0.0
2020-08-21,MT,6216,2.0,89,0.0
2020-08-21,DC,13469,60.0,602,1.0
2020-08-21,MO,72964,1231.0,1419,2.0
2020-08-21,MN,68133,0.0,1799,-1.0
2020-08-21,MS,77268,1819.0,2237,47.0
2020-08-21,ID,29369,249.0,304,6.0
2020-08-21,CA,650336,5585.0,11821,135.0
2020-08-21,ME,4316,31.0,130,1.0
2020-08-21,AS,0,0.0,0,0.0
2020-08-21,NY,196938,423.0,8921,3.0
2020-08-21,AZ,196899,619.0,4688,4.0
2020-08-21,IN,84317,1040.0,3208,17.0
2020-08-21,IA,55006,473.0,1021,5.0
2020-08-21,LA,141720,899.0,4687,50.0
2020-08-21,GU,767,0.0,6,0.0
2020-08-21,AR,55652,887.0,663,22.0
2020-08-21,FL,587023,4616.0,10168,119.0
2020-08-21,NM,24095,144.0,739,5.0
2020-08-21,MA,125159,431.0,8901,13.0
2020-08-21,NJ,191935,330.0,15941,9.0
2020-08-21,OR,24421,256.0,414,2.0
2020-08-21,VT,1541,4.0,58,0.0
2020-08-21,WY,3524,56.0,37,3.0
2020-08-21,VA,112072,1212.0,2443,7.0
2020-08-21,NYC,232789,217.0,23646,5.0
2020-08-21,WA,69779,390.0,1850,13.0
2020-08-21,KY,42265,639.0,864,8.0
2020-08-21,TN,140844,1669.0,1549,61.0
2020-08-21,VI,932,63.0,10,0.0
2020-08-21,RMI,0,0.0,0,0.0
2020-08-21,ND,9736,262.0,135,3.0
2020-08-21,NV,64697,893.0,1215,15.0
2020-08-21,SC,110378,1058.0,2459,58.0
2020-08-21,UT,49088,327.0,383,1.0
2020-08-21,PA,127633,693.0,7558,35.0
2020-08-21,DE,16831,61.0,600,0.0
2020-08-21,KS,36856,966.0,419,8.0
2020-08-21,AK,4588,68.0,30,1.0
2020-08-21,TX,567580,5021.0,11051,258.0
2020-08-21,HI,6328,280.0,45,0.0
2020-08-20,PA,126940,791.0,7523,0.0
2020-08-20,AZ,196280,723.0,4684,50.0
2020-08-20,MT,6214,258.0,89,5.0
2020-08-20,VA,110860,978.0,2436,9.0
2020-08-20,NC,151943,2050.0,2465,34.0
2020-08-20,OK,54993,861.0,709,10.0
2020-08-20,RMI,0,0.0,0,0.0
2020-08-20,HI,6048,230.0,45,2.0
2020-08-20,LA,140821,918.0,4637,28.0
2020-08-20,UT,48761,501.0,382,5.0
2020-08-20,KS,35890,0.0,411,0.0
2020-08-20,TX,562559,5303.0,10793,234.0
2020-08-20,MN,68133,825.0,1800,8.0
2020-08-20,PW,0,0.0,0,0.0
2020-08-20,IA,54533,1253.0,1016,11.0
2020-08-20,DE,16770,52.0,600,5.0
2020-08-20,WV,8982,181.0,166,0.0
2020-08-20,NYC,232572,201.0,23641,2.0
2020-08-20,KY,41626,700.0,856,14.0
2020-08-20,AR,54765,549.0,641,10.0
2020-08-20,FL,582407,4516.0,10049,117.0
2020-08-20,OR,24165,295.0,412,4.0
2020-08-20,OH,112003,1122.0,3929,22.0
2020-08-20,SC,109320,909.0,2401,41.0
2020-08-20,FSM,0,0.0,0,0.0
2020-08-20,ND,9474,232.0,132,2.0
2020-08-20,PR,28846,703.0,374,7.0
2020-08-20,DC,13409,55.0,601,1.0
2020-08-20,SD,10691,125.0,157,2.0
2020-08-20,AL,112449,971.0,1974,30.0
2020-08-20,MI,104618,527.0,6634,16.0
2020-08-20,WI,72893,759.0,1074,7.0
2020-08-20,AK,4520,82.0,29,0.0
2020-08-20,WY,3468,38.0,34,0.0
2020-08-20,CA,644751,5920.0,11686,163.0
2020-08-20,MO,71733,1058.0,1417,3.0
2020-08-20,GA,254163,2939.0,4904,55.0
2020-08-20,WA,69389,700.0,1837,15.0
2020-08-20,IN,83277,941.0,3191,11.0
2020-08-20,MP,54,0.0,2,0.0
2020-08-20,VI,869,41.0,10,1.0
2020-08-20,NJ,191605,135.0,15932,6.0
2020-08-20,NY,196515,328.0,8918,4.0
2020-08-20,CT,51432,118.0,4458,1.0
2020-08-20,MS,75449,0.0,2190,0.0
2020-08-20,NV,63804,556.0,1200,38.0
2020-08-20,IL,215053,1832.0,8044,27.0
2020-08-20,AS,0,0.0,0,0.0
2020-08-20,ME,4285,32.0,129,1.0
2020-08-20,MA,124728,313.0,8888,12.0
2020-08-20,NE,31348,308.0,373,2.0
2020-08-20,TN,139175,1375.0,1488,36.0
2020-08-20,RI,20871,76.0,1028,1.0
2020-08-20,NH,7050,14.0,428,1.0
2020-08-20,NM,23951,202.0,734,5.0
2020-08-20,CO,54230,329.0,1903,3.0
2020-08-20,GU,767,168.0,6,1.0
2020-08-20,MD,102899,670.0,3674,5.0
2020-08-20,ID,29120,424.0,298,7.0
2020-08-20,VT,1537,4.0,58,0.0
2020-08-19,AR,54216,729.0,631,12.0
2020-08-19,ID,28696,370.0,291,9.0
2020-08-19,PA,126149,570.0,7523,24.0
2020-08-19,MD,102229,580.0,3669,8.0
2020-08-19,GU,599,0.0,5,0.0
